"@timestamp","owner.id","edge_media_preview_like.count","edge_media_to_comment.count","location.id","location.name","location.slug","taken_at_timestamp"
"Mar 14, 2020 @ 00:33:45.117",540867181,"3,287",99,255298114,"The Strand Melbourne","the-strand-melbourne","1,472,192,420"
"Mar 14, 2020 @ 00:33:45.116",540867181,"8,432",153,247560663,"Manarola, Cinque Terre","manarola-cinque-terre","1,472,282,780"
"Mar 14, 2020 @ 00:33:45.115",540867181,"4,572",132,252747884,"Duomo di Milano - Milan Cathedral","duomo-di-milano-milan-cathedral","1,472,380,422"
"Mar 14, 2020 @ 00:33:45.114",540867181,"5,407",133,3910904,Hobba,hobba,"1,472,455,147"
"Mar 14, 2020 @ 00:33:45.113",540867181,"3,657",141,946695223,"Mecca Myer Melbourne","mecca-myer-melbourne","1,472,557,363"
"Mar 14, 2020 @ 00:33:45.111",540867181,"4,530",172,385028362,"Melbourne Fashion Week","melbourne-fashion-week","1,472,711,192"
"Mar 14, 2020 @ 00:33:45.110",540867181,"24,684",403,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,472,796,092"
"Mar 14, 2020 @ 00:33:45.109",540867181,"5,889",130,1568596,Riomaggiore,riomaggiore,"1,472,884,966"
"Mar 14, 2020 @ 00:33:45.108",540867181,"8,032",159,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,472,986,363"
"Mar 14, 2020 @ 00:33:45.107",540867181,"7,077",134,251731125,"The Como Melbourne MGallery by Sofitel","the-como-melbourne-mgallery-by-sofitel","1,473,144,801"
"Mar 14, 2020 @ 00:33:45.106",540867181,"2,883",90,251731125,"The Como Melbourne MGallery by Sofitel","the-como-melbourne-mgallery-by-sofitel","1,473,235,309"
"Mar 14, 2020 @ 00:33:45.105",540867181,"5,722",164,175910326162002,"Middletown Cafe","middletown-cafe","1,473,317,093"
"Mar 14, 2020 @ 00:33:45.103",540867181,"5,472",133,251731125,"The Como Melbourne MGallery by Sofitel","the-como-melbourne-mgallery-by-sofitel","1,473,405,553"
"Mar 14, 2020 @ 00:33:45.102",540867181,"5,292",113,227745570,"Monterosso al Mare","monterosso-al-mare","1,473,488,665"
"Mar 14, 2020 @ 00:33:45.101",540867181,"4,948",136,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,473,575,016"
"Mar 14, 2020 @ 00:33:45.100",540867181,"5,947",120,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,473,660,575"
"Mar 14, 2020 @ 00:33:45.099",540867181,"6,389",125,737677794,"Vernazza, Cinque Terre, Italy","vernazza-cinque-terre-italy","1,473,747,715"
"Mar 14, 2020 @ 00:33:45.098",540867181,"3,323",85,1053304658065042,"The Stables of Como","the-stables-of-como","1,473,764,157"
"Mar 14, 2020 @ 00:33:45.096",540867181,"5,327",162,252747884,"Duomo di Milano - Milan Cathedral","duomo-di-milano-milan-cathedral","1,473,835,521"
"Mar 14, 2020 @ 00:33:45.095",540867181,"10,586",179,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,473,921,216"
"Mar 14, 2020 @ 00:33:45.094",540867181,"4,013",108,214169116,"Chadstone The Fashion Capital","chadstone-the-fashion-capital","1,473,940,133"
"Mar 14, 2020 @ 00:33:45.093",540867181,"7,632",178,31499759,"Rome, Italy","rome-italy","1,474,004,641"
"Mar 14, 2020 @ 00:33:43.388",540867181,"7,977",128,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,474,096,823"
"Mar 14, 2020 @ 00:33:43.387",540867181,"10,433",169,243314696,"Vernazza - Cinque Terre","vernazza-cinque-terre","1,474,180,791"
"Mar 14, 2020 @ 00:33:43.385",540867181,"8,863",207,251731125,"The Como Melbourne MGallery by Sofitel","the-como-melbourne-mgallery-by-sofitel","1,474,266,614"
"Mar 14, 2020 @ 00:33:43.384",540867181,"9,943",193,243314696,"Vernazza - Cinque Terre","vernazza-cinque-terre","1,474,352,748"
"Mar 14, 2020 @ 00:33:43.383",540867181,"6,461",178,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,474,440,305"
"Mar 14, 2020 @ 00:33:43.382",540867181,"4,873",147,31499759,"Rome, Italy","rome-italy","1,474,525,110"
"Mar 14, 2020 @ 00:33:43.381",540867181,"10,047",228,507717046098632,"The Crux & Co","the-crux-co","1,474,609,457"
"Mar 14, 2020 @ 00:33:43.380",540867181,"3,972",173,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,474,700,442"
"Mar 14, 2020 @ 00:33:43.379",540867181,"7,314",158,227745570,"Monterosso al Mare","monterosso-al-mare","1,474,783,743"
"Mar 14, 2020 @ 00:33:43.378",540867181,"10,790",181,507717046098632,"The Crux & Co","the-crux-co","1,474,870,864"
"Mar 14, 2020 @ 00:33:43.377",540867181,"7,733",186,213050058,"Milan, Italy","milan-italy","1,474,956,732"
"Mar 14, 2020 @ 00:33:43.376",540867181,"5,496",147,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,475,049,886"
"Mar 14, 2020 @ 00:33:43.375",540867181,"6,505",104,107676932595619,Manarola,manarola,"1,475,128,920"
"Mar 14, 2020 @ 00:33:43.374",540867181,"12,456",214,507717046098632,"The Crux & Co","the-crux-co","1,475,215,380"
"Mar 14, 2020 @ 00:33:43.372",540867181,"10,669",178,265275228,"Desa Potato Head","desa-potato-head","1,475,375,655"
"Mar 14, 2020 @ 00:33:43.371",540867181,"17,288",255,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,475,648,155"
"Mar 14, 2020 @ 00:33:43.370",540867181,"8,529",178,246984090,"Le Sirenuse","le-sirenuse","1,475,731,663"
"Mar 14, 2020 @ 00:33:43.369",540867181,"5,429",170,701161,"Sofitel Melbourne on Collins","sofitel-melbourne-on-collins","1,475,913,171"
"Mar 14, 2020 @ 00:33:43.368",540867181,"9,404",173,227745570,"Monterosso al Mare","monterosso-al-mare","1,475,992,950"
"Mar 14, 2020 @ 00:33:43.367",540867181,"6,947",148,347270306,"High Society","high-society","1,476,075,818"
"Mar 14, 2020 @ 00:33:43.366",540867181,"6,317",146,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,476,249,413"
"Mar 14, 2020 @ 00:33:43.365",540867181,"7,958",185,45749,Pantheon,pantheon,"1,476,335,736"
"Mar 14, 2020 @ 00:33:43.364",540867181,"7,314",127,334063584,"Monterosso Beach, Cinque Terre, Italy","monterosso-beach-cinque-terre-italy","1,476,700,265"
"Mar 14, 2020 @ 00:33:43.363",540867181,"7,560",125,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,476,789,968"
"Mar 14, 2020 @ 00:33:43.362",540867181,"8,321",183,737677794,"Vernazza, Cinque Terre, Italy","vernazza-cinque-terre-italy","1,476,871,640"
"Mar 14, 2020 @ 00:33:43.361",540867181,"10,906",144,212955786,"Melbourne Town Hall","melbourne-town-hall","1,476,943,024"
"Mar 14, 2020 @ 00:33:43.359",540867181,"8,088",110,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,477,114,418"
"Mar 14, 2020 @ 00:33:43.358",540867181,"6,461",135,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,477,214,791"
"Mar 14, 2020 @ 00:33:43.357",540867181,"6,469",143,261079888,"Hotel St Moritz Queenstown - MGallery by Sofitel","hotel-st-moritz-queenstown-mgallery-by-sofitel","1,477,288,105"
"Mar 14, 2020 @ 00:33:43.356",540867181,"8,086",152,261079888,"Hotel St Moritz Queenstown - MGallery by Sofitel","hotel-st-moritz-queenstown-mgallery-by-sofitel","1,477,373,045"
"Mar 14, 2020 @ 00:33:43.355",540867181,"7,747",267,621999970,"The Ledge","the-ledge","1,477,461,093"
"Mar 14, 2020 @ 00:33:43.354",540867181,"3,931",126,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,477,545,713"
"Mar 14, 2020 @ 00:33:43.353",540867181,"5,714",186,213117458,"Queenstown, New Zealand","queenstown-new-zealand","1,477,735,753"
"Mar 14, 2020 @ 00:33:43.352",540867181,"6,697",129,213117458,"Queenstown, New Zealand","queenstown-new-zealand","1,477,897,533"
"Mar 14, 2020 @ 00:33:43.351",540867181,"4,890",129,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,477,980,109"
"Mar 14, 2020 @ 00:33:43.350",540867181,"8,178",163,1793818,"Como Melbourne","como-melbourne","1,478,080,470"
"Mar 14, 2020 @ 00:33:43.348",540867181,"5,129",127,261079888,"Hotel St Moritz Queenstown - MGallery by Sofitel","hotel-st-moritz-queenstown-mgallery-by-sofitel","1,478,167,270"
"Mar 14, 2020 @ 00:33:43.347",540867181,"5,186",167,450849380,"The Birdcage- Flemington Raceway","the-birdcage-flemington-raceway","1,478,329,325"
"Mar 14, 2020 @ 00:33:43.346",540867181,"10,473",158,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,478,414,732"
"Mar 14, 2020 @ 00:33:43.345",540867181,"2,763",74,188036,Gingerboy,gingerboy,"1,478,499,271"
"Mar 14, 2020 @ 00:33:43.344",540867181,"7,315",153,262761920,"Cecil Peak Ledge","cecil-peak-ledge","1,478,585,819"
"Mar 14, 2020 @ 00:33:43.343",540867181,"11,503",195,107676932595619,Manarola,manarola,"1,478,687,250"
"Mar 14, 2020 @ 00:33:43.342",540867181,"11,933",219,1017385637,"Darling Cafe","darling-cafe","1,478,772,798"
"Mar 14, 2020 @ 00:33:43.341",540867181,"7,609",97,467958856,"Noodle Night Maket","noodle-night-maket","1,478,844,930"
"Mar 14, 2020 @ 00:33:43.340",540867181,"7,814",175,262761920,"Cecil Peak Ledge","cecil-peak-ledge","1,478,944,786"
"Mar 14, 2020 @ 00:33:43.339",540867181,"15,102",256,1017385637,"Darling Cafe","darling-cafe","1,479,032,349"
"Mar 14, 2020 @ 00:33:43.338",540867181,"7,474",193,213117458,"Queenstown, New Zealand","queenstown-new-zealand","1,479,119,940"
"Mar 14, 2020 @ 00:33:43.337",540867181,"5,548",165,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,479,204,826"
"Mar 14, 2020 @ 00:33:43.336",540867181,"6,705",149,1881758,"Mount Lofty House","mount-lofty-house","1,479,294,615"
"Mar 14, 2020 @ 00:33:43.335",540867181,"10,810",573,234585320,"Hotel Lindrum - MGallery by Sofitel","hotel-lindrum-mgallery-by-sofitel","1,479,376,534"
"Mar 14, 2020 @ 00:33:41.516",540867181,"8,495",180,1024414260,"Scroll Ice Cream Adelaide","scroll-ice-cream-adelaide","1,479,455,651"
"Mar 14, 2020 @ 00:33:41.515",540867181,"7,301",147,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,479,552,751"
"Mar 14, 2020 @ 00:33:41.514",540867181,"7,393",134,213006401,"Madinat Jumeirah","madinat-jumeirah","1,479,634,723"
"Mar 14, 2020 @ 00:33:41.513",540867181,"9,702",460,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,479,809,027"
"Mar 14, 2020 @ 00:33:41.512",540867181,"5,686",141,213281320,"Dubai, United Arab Emirates","dubai-united-arab-emirates","1,479,983,299"
"Mar 14, 2020 @ 00:33:41.511",540867181,"7,367",125,1881758,"Mount Lofty House","mount-lofty-house","1,480,158,016"
"Mar 14, 2020 @ 00:33:41.510",540867181,"5,711",132,878369417,"Dubai Desert Conservation Reserve","dubai-desert-conservation-reserve","1,480,238,901"
"Mar 14, 2020 @ 00:33:41.509",540867181,"9,764",177,214262204,"Adelaide, South Australia","adelaide-south-australia","1,480,320,706"
"Mar 14, 2020 @ 00:33:41.508",540867181,"7,280",112,277495369,"Palace Downtown","palace-downtown","1,480,414,741"
"Mar 14, 2020 @ 00:33:41.507",540867181,"13,040",224,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,480,490,539"
"Mar 14, 2020 @ 00:33:41.506",540867181,"8,520",133,1881758,"Mount Lofty House","mount-lofty-house","1,480,759,653"
"Mar 14, 2020 @ 00:33:41.505",540867181,"6,575",148,215945820,"Shangri-La Hotel, Dubai","shangri-la-hotel-dubai","1,480,845,341"
"Mar 14, 2020 @ 00:33:41.503",540867181,"12,907",287,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,480,933,220"
"Mar 14, 2020 @ 00:33:41.502",540867181,"8,611",141,259018597,"Trevi Fountain Rome","trevi-fountain-rome","1,481,190,779"
"Mar 14, 2020 @ 00:33:41.501",540867181,"6,930",114,257539664620644,"Penta Elsternwick","penta-elsternwick","1,481,366,550"
"Mar 14, 2020 @ 00:33:41.500",540867181,"7,445",144,214197847,"Amalfi Coast - Positano","amalfi-coast-positano","1,481,451,411"
"Mar 14, 2020 @ 00:33:41.498",540867181,"6,901",122,567193077,Indonesia,indonesia,"1,481,536,920"
"Mar 14, 2020 @ 00:33:41.497",540867181,"6,699",107,1362091,"The Playford Adelaide, MGallery by Sofitel","the-playford-adelaide-mgallery-by-sofitel","1,481,712,768"
"Mar 14, 2020 @ 00:33:41.496",540867181,"4,779",87,245421388,"Emporium Melbourne","emporium-melbourne","1,481,803,103"
"Mar 14, 2020 @ 00:33:41.495",540867181,"5,954",129,1776881295887944,"Penny For Pound","penny-for-pound","1,481,968,898"
"Mar 14, 2020 @ 00:33:41.494",540867181,"5,211",85,245421388,"Emporium Melbourne","emporium-melbourne","1,482,055,860"
"Mar 14, 2020 @ 00:33:41.493",540867181,"4,366",109,223163562,Positano,positano,"1,482,058,800"
"Mar 14, 2020 @ 00:33:41.492",540867181,"4,006",131,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,136,357"
"Mar 14, 2020 @ 00:33:41.491",540867181,"6,346",122,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,221,948"
"Mar 14, 2020 @ 00:33:41.489",540867181,"4,729",137,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,229,319"
"Mar 14, 2020 @ 00:33:41.488",540867181,"7,064",119,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,308,222"
"Mar 14, 2020 @ 00:33:41.487",540867181,"4,361",97,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,315,443"
"Mar 14, 2020 @ 00:33:41.486",540867181,"7,734",107,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,399,994"
"Mar 14, 2020 @ 00:33:41.485",540867181,"5,034",121,245421388,"Emporium Melbourne","emporium-melbourne","1,482,484,818"
"Mar 14, 2020 @ 00:33:41.484",540867181,"5,909",94,1362091,"The Playford Adelaide, MGallery by Sofitel","the-playford-adelaide-mgallery-by-sofitel","1,482,560,373"
"Mar 14, 2020 @ 00:33:41.483",540867181,"7,101",135,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,482,658,307"
"Mar 14, 2020 @ 00:33:41.482",540867181,"6,764",104,215945820,"Shangri-La Hotel, Dubai","shangri-la-hotel-dubai","1,482,748,369"
"Mar 14, 2020 @ 00:33:41.481",540867181,"6,999",110,236057863,"Cecil Peak","cecil-peak","1,482,919,766"
"Mar 14, 2020 @ 00:33:41.478",540867181,"9,031",165,243297961,"Blue Lagoon Iceland","blue-lagoon-iceland","1,483,092,957"
"Mar 14, 2020 @ 00:33:41.477",540867181,"7,251",104,488660964,"Vernazza, Cinque Terre","vernazza-cinque-terre","1,483,177,880"
"Mar 14, 2020 @ 00:33:41.476",540867181,"6,442",127,213281320,"Dubai, United Arab Emirates","dubai-united-arab-emirates","1,483,263,945"
"Mar 14, 2020 @ 00:33:41.475",540867181,"8,565",202,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,483,350,963"
"Mar 14, 2020 @ 00:33:41.474",540867181,"5,554",106,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,483,438,173"
"Mar 14, 2020 @ 00:33:41.473",540867181,"8,367",166,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,483,611,786"
"Mar 14, 2020 @ 00:33:41.472",540867181,"5,838",110,758151817,"Twelve Apostles, Great Ocean Road, Victoria, Australia","twelve-apostles-great-ocean-road-victoria-australia","1,483,783,716"
"Mar 14, 2020 @ 00:33:41.471",540867181,"9,781",227,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,483,866,485"
"Mar 14, 2020 @ 00:33:41.470",540867181,"7,762",233,247560663,"Manarola, Cinque Terre","manarola-cinque-terre","1,484,042,036"
"Mar 14, 2020 @ 00:33:41.469",540867181,"11,165",163,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,484,127,989"
"Mar 14, 2020 @ 00:33:41.468",540867181,"6,281",129,222836363,"Amalfi, Italy","amalfi-italy","1,484,215,079"
"Mar 14, 2020 @ 00:33:41.466",540867181,"8,375",227,1027112618,"The Dessert Kitchen AUS","the-dessert-kitchen-aus","1,484,384,516"
"Mar 14, 2020 @ 00:33:41.465",540867181,"6,853",166,558527161,"So Frenchy So Chic In The Park","so-frenchy-so-chic-in-the-park","1,484,478,616"
"Mar 14, 2020 @ 00:33:41.464",540867181,"6,962",137,213281320,"Dubai, United Arab Emirates","dubai-united-arab-emirates","1,484,651,978"
"Mar 14, 2020 @ 00:33:41.463",540867181,"3,634",75,255298114,"The Strand Melbourne","the-strand-melbourne","1,484,820,941"
"Mar 14, 2020 @ 00:33:41.462",540867181,"5,712",113,346917682,"Topshop And Topman Melbourne","topshop-and-topman-melbourne","1,484,898,206"
"Mar 14, 2020 @ 00:33:39.665",540867181,"8,753",153,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,484,993,025"
"Mar 14, 2020 @ 00:33:39.664",540867181,"9,182",180,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,485,079,305"
"Mar 14, 2020 @ 00:33:39.663",540867181,"9,170",167,701161,"Sofitel Melbourne on Collins","sofitel-melbourne-on-collins","1,485,166,394"
"Mar 14, 2020 @ 00:33:39.662",540867181,"7,441",151,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,485,252,539"
"Mar 14, 2020 @ 00:33:39.661",540867181,"11,043",248,3902110,"Cupcake Central","cupcake-central","1,485,337,787"
"Mar 14, 2020 @ 00:33:39.660",540867181,"6,111",104,255298114,"The Strand Melbourne","the-strand-melbourne","1,485,590,730"
"Mar 14, 2020 @ 00:33:39.659",540867181,"10,997",214,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,485,688,160"
"Mar 14, 2020 @ 00:33:39.657",540867181,"8,000",167,223163562,Positano,positano,"1,485,772,287"
"Mar 14, 2020 @ 00:33:39.656",540867181,"8,133",189,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,485,856,723"
"Mar 14, 2020 @ 00:33:39.655",540867181,"15,691",310,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,486,039,758"
"Mar 14, 2020 @ 00:33:39.654",540867181,"9,092",175,1568596,Riomaggiore,riomaggiore,"1,486,293,295"
"Mar 14, 2020 @ 00:33:39.653",540867181,"8,825",187,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,486,378,812"
"Mar 14, 2020 @ 00:33:39.652",540867181,"11,400",280,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,486,550,107"
"Mar 14, 2020 @ 00:33:39.651",540867181,"8,540",241,213050058,"Milan, Italy","milan-italy","1,486,634,327"
"Mar 14, 2020 @ 00:33:39.650",540867181,"7,225",124,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,486,808,236"
"Mar 14, 2020 @ 00:33:39.649",540867181,"13,748",227,3357412,"Princes Pier","princes-pier","1,486,896,851"
"Mar 14, 2020 @ 00:33:39.647",540867181,"13,427",271,1027112618,"The Dessert Kitchen AUS","the-dessert-kitchen-aus","1,486,981,528"
"Mar 14, 2020 @ 00:33:39.646",540867181,"11,802",206,31499759,"Rome, Italy","rome-italy","1,487,154,309"
"Mar 14, 2020 @ 00:33:39.645",540867181,"9,113",175,31499759,"Rome, Italy","rome-italy","1,487,242,764"
"Mar 14, 2020 @ 00:33:39.644",540867181,"8,827",229,380251725661717,"Stepping Stone","stepping-stone","1,487,411,101"
"Mar 14, 2020 @ 00:33:39.642",540867181,"13,730",205,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,487,498,948"
"Mar 14, 2020 @ 00:33:39.641",540867181,"6,203",107,380251725661717,"Stepping Stone","stepping-stone","1,487,587,981"
"Mar 14, 2020 @ 00:33:39.640",540867181,"8,687",157,272368849,"Great Ocean Road, Melbourne, Australia","great-ocean-road-melbourne-australia","1,487,671,895"
"Mar 14, 2020 @ 00:33:39.639",540867181,"18,374",373,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,487,759,070"
"Mar 14, 2020 @ 00:33:39.638",540867181,"9,033",154,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,487,846,917"
"Mar 14, 2020 @ 00:33:39.637",540867181,"10,625",205,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,488,103,991"
"Mar 14, 2020 @ 00:33:39.636",540867181,"8,847",146,701161,"Sofitel Melbourne on Collins","sofitel-melbourne-on-collins","1,488,190,057"
"Mar 14, 2020 @ 00:33:39.635",540867181,"10,386",226,214424288,"Hong Kong","hong-kong","1,488,278,069"
"Mar 14, 2020 @ 00:33:39.634",540867181,"10,339",193,167396,"Port Melbourne Beach","port-melbourne-beach","1,488,364,440"
"Mar 14, 2020 @ 00:33:39.633",540867181,"9,948",188,245421388,"Emporium Melbourne","emporium-melbourne","1,488,449,263"
"Mar 14, 2020 @ 00:33:39.632",540867181,"11,012",213,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,488,708,030"
"Mar 14, 2020 @ 00:33:39.631",540867181,"9,540",182,213069300,"Melbourne, Victoria, Australia","melbourne-victoria-australia","1,488,882,292"
"Mar 14, 2020 @ 00:33:39.629",540867181,"6,118",132,1028472743,"Dior - Melbourne Collins Street","dior-melbourne-collins-street","1,488,967,625"
